filename	onset	offset	event_label
Y4Jc8UZHaqHw_19.000_29	3.897912	4.941995	Dog
Y4Jc8UZHaqHw_19.000_29	5.359629	6.357309	Dog
Y4Jc8UZHaqHw_19.000_29	6.774942	7.795824	Dog
Y4Jc8UZHaqHw_19.000_29	8.283063	8.979118	Dog
YNpBpCvW0Rus_60.000_70	0.000000	10.023202	Electric_shaver_toothbrush
Y8RK1x263Ou0_100.000_110	0.000000	8.399072	Speech
Yfr043wF1zhA_30.000_40	0.000000	0.069606	Speech
Yfr043wF1zhA_30.000_40	0.092807	0.185615	Speech
Yfr043wF1zhA_30.000_40	0.672854	1.438515	Speech
Yfr043wF1zhA_30.000_40	1.902552	2.366589	Speech
Yfr043wF1zhA_30.000_40	2.552204	4.895592	Speech
Yfr043wF1zhA_30.000_40	4.895592	5.962877	Speech
Yfr043wF1zhA_30.000_40	6.287703	6.937355	Speech
Yfr043wF1zhA_30.000_40	9.141531	9.837587	Speech
YhD5x033ZPnk_40.000_50
YCmC62Eg82E8_7.000_17	0.000000	9.953596	Vacuum_cleaner
Y8UQI59N-bAs_10.000_20	0.255220	2.505800	Alarm_bell_ringing
Y8UQI59N-bAs_10.000_20	2.877030	9.976798	Alarm_bell_ringing
YY09tBEoLETY_440.000_450
Y-8pCMgGKZY8_12.000_22	0.255220	3.364269	Speech
Y-8pCMgGKZY8_12.000_22	5.545244	6.682135	Speech
Y-8pCMgGKZY8_12.000_22	0.000000	0.208817	Cat
Y-8pCMgGKZY8_12.000_22	0.556845	1.925754	Cat
Y-8pCMgGKZY8_12.000_22	2.180974	2.784223	Cat
Y-8pCMgGKZY8_12.000_22	2.946636	5.382831	Cat
YCIDw75mUl6c_30.000_40	0.000000	1.252900	Speech
YCIDw75mUl6c_30.000_40	1.345708	2.552204	Speech
YCIDw75mUl6c_30.000_40	2.969838	5.962877	Speech
YCIDw75mUl6c_30.000_40	6.194896	8.190255	Speech
YCIDw75mUl6c_30.000_40	8.422274	9.907193	Speech
YvATUVASx8ug_0.000_10
Yv_7PRrXgkbs_70.000_80
YU7WkuGO-lps_20.000_30	3.062645	4.825986	Speech
YU7WkuGO-lps_20.000_30	5.220418	5.313225	Speech
YU7WkuGO-lps_20.000_30	7.354988	8.816705	Speech
YU7WkuGO-lps_20.000_30	0.000000	0.417633	Running_water
YU7WkuGO-lps_20.000_30	0.487239	8.422274	Running_water
YemAtRpVf2_A_270.000_280	0.000000	10.023202	Vacuum_cleaner
YCQGQV-JxPoI_30.000_40	0.000000	0.487239	Speech
YCQGQV-JxPoI_30.000_40	5.777262	8.422274	Speech
YCQGQV-JxPoI_30.000_40	8.863109	8.955916	Speech
YCQGQV-JxPoI_30.000_40	9.373550	9.791183	Speech
YCQGQV-JxPoI_30.000_40	0.000000	0.116009	Cat
YCQGQV-JxPoI_30.000_40	4.338747	6.450116	Cat
YzY_7jujh3t4_300.000_310	0.440835	5.777262	Speech
YzY_7jujh3t4_300.000_310	5.986079	9.953596	Speech
YzY_7jujh3t4_300.000_310	0.000000	10.023202	Dishes
Yq1gZT6aiY_o_30.000_40	0.046404	3.480278	Alarm_bell_ringing
Yq1gZT6aiY_o_30.000_40	3.596288	9.976798	Alarm_bell_ringing
YBLlnu2Tyqu0_30.000_40	0.000000	0.092807	Cat
YBLlnu2Tyqu0_30.000_40	5.313225	5.986079	Cat
YBLlnu2Tyqu0_30.000_40	8.654292	9.327146	Cat
YWBJVzaSvSsg_150.000_160	0.000000	2.111369	Speech
YWBJVzaSvSsg_150.000_160	2.853828	4.199536	Speech
YWBJVzaSvSsg_150.000_160	5.545244	6.682135	Speech
YWBJVzaSvSsg_150.000_160	6.937355	9.837587	Speech
YPyt8O3N6-wk_110.000_120	0.000000	0.556845	Running_water
YPyt8O3N6-wk_110.000_120	0.719258	9.095128	Running_water
YJ46ePPdaEZk_10.000_20	0.000000	2.134571	Speech
YJ46ePPdaEZk_10.000_20	2.343387	3.364269	Speech
YJ46ePPdaEZk_10.000_20	4.965197	5.058005	Speech
YJ46ePPdaEZk_10.000_20	5.081206	5.406032	Speech
YJ46ePPdaEZk_10.000_20	5.475638	5.522042	Speech
YJ46ePPdaEZk_10.000_20	6.009281	8.445476	Speech
YJ46ePPdaEZk_10.000_20	8.584687	8.700696	Speech
YJ46ePPdaEZk_10.000_20	8.770302	9.744780	Speech
YJ46ePPdaEZk_10.000_20	0.000000	3.596288	Electric_shaver_toothbrush
Y-LgxtcD700E_30.000_40	0.000000	0.533643	Speech
Y-LgxtcD700E_30.000_40	0.788863	3.387471	Speech
Y-LgxtcD700E_30.000_40	3.549884	5.754060	Speech
Y-LgxtcD700E_30.000_40	5.916473	7.122970	Speech
Y-LgxtcD700E_30.000_40	7.540603	9.814385	Speech
Y-LgxtcD700E_30.000_40	0.000000	10.023202	Dishes
Y-IKnJa9U66I_150.000_160	0.000000	7.122970	Running_water
YT_FZMsRHzLc_30.000_40	0.046404	7.285383	Cat
YpVgoBDzwHig_3.000_13	0.046404	4.408353	Alarm_bell_ringing
YDXdU9PpDo44_280.000_290	0.904872	2.668213	Speech
YDXdU9PpDo44_280.000_290	3.062645	5.081206	Speech
YDXdU9PpDo44_280.000_290	6.357309	9.930394	Speech
YySP__fCD5AQ_20.000_30
Y-NrseuJrJ6k_30.000_40	0.255220	0.324826	Speech
Y-NrseuJrJ6k_30.000_40	0.348028	1.322506	Speech
Y-NrseuJrJ6k_30.000_40	4.037123	4.361949	Speech
Y45vy1dbFAdU_90.000_100	1.299304	2.320186	Speech
Y45vy1dbFAdU_90.000_100	2.714617	3.735499	Speech
Y45vy1dbFAdU_90.000_100	4.013921	4.385151	Speech
Y45vy1dbFAdU_90.000_100	5.336427	5.614849	Speech
Y45vy1dbFAdU_90.000_100	5.614849	8.213457	Speech
Y45vy1dbFAdU_90.000_100	8.700696	9.860789	Speech
Y45vy1dbFAdU_90.000_100	0.000000	10.023202	Vacuum_cleaner
Y45vy1dbFAdU_90.000_100	0.000000	10.023202	Blender
YfPC2b7tRXfQ_480.000_490	0.069606	4.941995	Speech
YfPC2b7tRXfQ_480.000_490	6.542923	8.143852	Speech
YfPC2b7tRXfQ_480.000_490	8.422274	9.883991	Speech
YfPC2b7tRXfQ_480.000_490	0.000000	0.951276	Blender
YNF1lwZ24RYI_30.000_40	0.000000	1.090487	Dog
YNF1lwZ24RYI_30.000_40	1.229698	4.617169	Dog
YNF1lwZ24RYI_30.000_40	4.686775	8.004640	Dog
YNF1lwZ24RYI_30.000_40	8.422274	9.837587	Dog
YN6e5C5sXdBI_0.000_10
YRxYaU8ucFis_30.000_40	0.742459	2.018561	Alarm_bell_ringing
YRxYaU8ucFis_30.000_40	2.273782	2.993039	Alarm_bell_ringing
YRxYaU8ucFis_30.000_40	3.364269	5.266821	Alarm_bell_ringing
YRxYaU8ucFis_30.000_40	6.983759	7.099768	Alarm_bell_ringing
YRxYaU8ucFis_30.000_40	0.000000	0.487239	Speech
YRxYaU8ucFis_30.000_40	2.969838	3.410673	Speech
YRxYaU8ucFis_30.000_40	5.127610	9.744780	Speech
YU0eCWcPP798_0.000_8	0.116009	5.220418	Alarm_bell_ringing
YU0eCWcPP798_0.000_8	5.475638	7.238979	Alarm_bell_ringing
YtBoyXW9_TwU_0.000_10	1.438515	2.668213	Alarm_bell_ringing
YtBoyXW9_TwU_0.000_10	2.807425	4.918794	Speech
YtBoyXW9_TwU_0.000_10	6.194896	9.907193	Speech
Y4IvFk-bZ0-M_20.000_30	0.116009	0.185615	Speech
Y4IvFk-bZ0-M_20.000_30	1.252900	1.925754	Speech
Y4IvFk-bZ0-M_20.000_30	4.083527	4.524362	Speech
Y4IvFk-bZ0-M_20.000_30	4.941995	4.965197	Speech
Y4IvFk-bZ0-M_20.000_30	5.638051	6.473318	Speech
Y4IvFk-bZ0-M_20.000_30	6.519722	7.378190	Speech
Y4IvFk-bZ0-M_20.000_30	0.000000	10.023202	Blender
YPLT9NHo2XHw_30.000_40	0.000000	2.180974	Speech
YPLT9NHo2XHw_30.000_40	2.807425	3.480278	Speech
YPLT9NHo2XHw_30.000_40	4.222738	7.656613	Speech
Y-Irh7_N5Kjs_2.000_12	0.000000	1.160093	Dog
Y-Irh7_N5Kjs_2.000_12	0.000000	9.907193	Vacuum_cleaner
Y8xoenlVVBZw_30.000_40	0.000000	1.995360	Speech
Y8xoenlVVBZw_30.000_40	2.088167	4.199536	Speech
Y8xoenlVVBZw_30.000_40	4.199536	5.939675	Speech
Y8xoenlVVBZw_30.000_40	6.241299	8.886311	Speech
Y8xoenlVVBZw_30.000_40	0.974478	1.345708	Cat
Y8xoenlVVBZw_30.000_40	2.273782	2.969838	Cat
Y8xoenlVVBZw_30.000_40	4.408353	4.918794	Cat
Y8xoenlVVBZw_30.000_40	5.893271	7.749420	Cat
Y8xoenlVVBZw_30.000_40	7.935035	9.628770	Cat
YAsTZm7QtY84_30.000_40	0.000000	10.023202	Vacuum_cleaner
YdulZ4FPi7gg_170.000_180	0.208817	0.951276	Speech
YdulZ4FPi7gg_170.000_180	1.554524	1.809745	Speech
YdulZ4FPi7gg_170.000_180	5.081206	6.009281	Speech
YdulZ4FPi7gg_170.000_180	6.450116	9.837587	Speech
YdulZ4FPi7gg_170.000_180	0.000000	7.749420	Running_water
YBvQz8thsH1A_230.000_240	9.002320	10.000000	Speech
YBvQz8thsH1A_230.000_240	0.000000	0.324826	Running_water
YBvQz8thsH1A_230.000_240	0.672854	0.858469	Running_water
YfS9TYqfz_Po_181.000_191	1.415313	1.972158	Speech
YfS9TYqfz_Po_181.000_191	4.849188	5.962877	Speech
YfS9TYqfz_Po_181.000_191	8.561485	8.584687	Speech
YfS9TYqfz_Po_181.000_191	8.723898	9.512761	Speech
YfS9TYqfz_Po_181.000_191	0.000000	0.162413	Electric_shaver_toothbrush
YfS9TYqfz_Po_181.000_191	1.415313	2.134571	Electric_shaver_toothbrush
YfS9TYqfz_Po_181.000_191	4.802784	6.009281	Electric_shaver_toothbrush
YfS9TYqfz_Po_181.000_191	6.357309	6.519722	Electric_shaver_toothbrush
YfS9TYqfz_Po_181.000_191	8.190255	9.605568	Electric_shaver_toothbrush
YhYBE6m0peaM_340.000_350	0.092807	3.619490	Speech
YhYBE6m0peaM_340.000_350	4.037123	4.292343	Speech
YhYBE6m0peaM_340.000_350	4.686775	4.872390	Speech
YhYBE6m0peaM_340.000_350	4.895592	9.651972	Speech
YhYBE6m0peaM_340.000_350	0.000000	0.997680	Blender
Y097K1uMIPyQ_30.000_40	0.000000	2.227378	Alarm_bell_ringing
Y097K1uMIPyQ_30.000_40	2.366589	2.412993	Alarm_bell_ringing
Y097K1uMIPyQ_30.000_40	2.412993	6.357309	Alarm_bell_ringing
Y097K1uMIPyQ_30.000_40	6.380510	6.473318	Alarm_bell_ringing
Y097K1uMIPyQ_30.000_40	0.000000	3.155452	Speech
Y097K1uMIPyQ_30.000_40	3.201856	9.280742	Speech
YAOijOUuUWwg_100.000_110	3.828306	4.825986	Speech
YAOijOUuUWwg_100.000_110	5.661253	6.055684	Speech
YAOijOUuUWwg_100.000_110	7.610209	8.607889	Speech
YRayuVcywno0_30.000_40	0.000000	5.127610	Cat
YRayuVcywno0_30.000_40	0.000000	9.651972	Running_water
Y3AzacBprTzU_60.000_70	0.000000	6.009281	Dog
Y3AzacBprTzU_60.000_70	6.612529	7.030162	Dog
Y3AzacBprTzU_60.000_70	7.401392	9.860789	Dog
Y-RLILmQmubM_30.000_40	0.000000	0.394432	Speech
Y-RLILmQmubM_30.000_40	0.603248	3.549884	Speech
Y-RLILmQmubM_30.000_40	3.619490	4.570766	Speech
Y-RLILmQmubM_30.000_40	5.406032	5.800464	Speech
Y-RLILmQmubM_30.000_40	6.357309	6.450116	Speech
Y-RLILmQmubM_30.000_40	6.612529	8.909513	Speech
Y-RLILmQmubM_30.000_40	8.909513	9.443155	Speech
Y-RLILmQmubM_30.000_40	9.512761	9.767981	Speech
Y-BY64_p-vtM_30.000_40	0.788863	1.856148	Speech
Y-BY64_p-vtM_30.000_40	2.018561	3.503480	Speech
Y-BY64_p-vtM_30.000_40	3.549884	4.013921	Speech
Y-BY64_p-vtM_30.000_40	8.306265	9.907193	Speech
Y-adm_P3xa0s_10.000_20	0.000000	0.185615	Speech
Y-adm_P3xa0s_10.000_20	0.556845	0.881671	Speech
Y-adm_P3xa0s_10.000_20	1.392111	2.250580	Speech
Y-adm_P3xa0s_10.000_20	5.197216	6.450116	Speech
Y-adm_P3xa0s_10.000_20	7.053364	7.238979	Speech
Y-adm_P3xa0s_10.000_20	7.285383	7.424594	Speech
Y-adm_P3xa0s_10.000_20	7.865429	8.793503	Speech
Y-adm_P3xa0s_10.000_20	0.000000	10.023202	Dishes
YMqhi83-ntG4_340.000_350	0.000000	2.969838	Alarm_bell_ringing
YMqhi83-ntG4_340.000_350	3.016241	3.549884	Alarm_bell_ringing
YMqhi83-ntG4_340.000_350	3.967517	4.895592	Alarm_bell_ringing
YMqhi83-ntG4_340.000_350	6.055684	9.327146	Alarm_bell_ringing
YMqhi83-ntG4_340.000_350	2.714617	6.403712	Speech
YMqhi83-ntG4_340.000_350	6.496520	6.960557	Speech
YMqhi83-ntG4_340.000_350	8.654292	9.535963	Speech
YMqhi83-ntG4_340.000_350	0.000000	10.023202	Dishes
Y-YRJHtktT1g_170.000_180	0.208817	0.719258	Speech
Y-YRJHtktT1g_170.000_180	0.765661	1.160093	Speech
Y-YRJHtktT1g_170.000_180	1.415313	2.064965	Speech
Y-YRJHtktT1g_170.000_180	3.062645	4.338747	Speech
Y-YRJHtktT1g_170.000_180	4.454756	7.238979	Speech
Y-YRJHtktT1g_170.000_180	0.000000	10.023202	Dishes
YG7JFyw4L_7A_70.000_80
YOV8eysG8KEk_1.000_11	0.000000	0.092807	Dog
YOV8eysG8KEk_1.000_11	3.085847	8.770302	Dog
YOV8eysG8KEk_1.000_11	8.839907	9.280742	Dog
YOV8eysG8KEk_1.000_11	9.419954	9.466357	Dog
YBHGB73ilrCc_30.000_40	0.255220	1.276102	Alarm_bell_ringing
YBHGB73ilrCc_30.000_40	1.856148	2.552204	Alarm_bell_ringing
YBHGB73ilrCc_30.000_40	2.830626	3.828306	Alarm_bell_ringing
YBHGB73ilrCc_30.000_40	4.408353	5.266821	Alarm_bell_ringing
YBHGB73ilrCc_30.000_40	6.542923	6.682135	Alarm_bell_ringing
YBHGB73ilrCc_30.000_40	0.000000	0.232019	Speech
YBHGB73ilrCc_30.000_40	3.317865	3.433875	Speech
YBHGB73ilrCc_30.000_40	4.361949	4.918794	Speech
YBHGB73ilrCc_30.000_40	5.730858	5.986079	Speech
YBHGB73ilrCc_30.000_40	7.076566	8.097448	Speech
YBHGB73ilrCc_30.000_40	8.120650	9.443155	Speech
Y-jDJ7EqnT2s_170.000_180	0.000000	0.046404	Speech
Y-jDJ7EqnT2s_170.000_180	1.995360	2.575406	Speech
Y-jDJ7EqnT2s_170.000_180	3.433875	4.756381	Speech
Y-jDJ7EqnT2s_170.000_180	6.960557	7.842227	Speech
Y-jDJ7EqnT2s_170.000_180	8.445476	9.512761	Speech
Y-jDJ7EqnT2s_170.000_180	0.000000	1.392111	Running_water
Y-jDJ7EqnT2s_170.000_180	2.157773	2.529002	Running_water
Y-jDJ7EqnT2s_170.000_180	3.596288	4.570766	Running_water
Y-jDJ7EqnT2s_170.000_180	5.568445	6.218097	Running_water
Y-jDJ7EqnT2s_170.000_180	7.076566	8.120650	Running_water
YWGYzVpMeSEg_210.000_220	0.000000	10.023202	Vacuum_cleaner
Yt7kNT5K16js_550.000_560	0.000000	0.417633	Speech
Yt7kNT5K16js_550.000_560	0.858469	1.299304	Speech
Yt7kNT5K16js_550.000_560	1.322506	1.368910	Speech
Yt7kNT5K16js_550.000_560	1.415313	1.948956	Speech
Yt7kNT5K16js_550.000_560	2.969838	3.805104	Speech
Yt7kNT5K16js_550.000_560	4.825986	5.243619	Speech
Yt7kNT5K16js_550.000_560	7.703016	9.396752	Speech
Yt7kNT5K16js_550.000_560	0.000000	10.023202	Blender
Ym-zOMNnVX78_40.000_50	0.116009	1.252900	Speech
Ym-zOMNnVX78_40.000_50	2.320186	2.668213	Speech
Ym-zOMNnVX78_40.000_50	3.874710	4.245940	Speech
Ym-zOMNnVX78_40.000_50	4.663573	5.313225	Speech
Ym-zOMNnVX78_40.000_50	5.313225	7.215777	Speech
Y0oudYrPGNN8_30.000_40	2.761021	4.477958	Alarm_bell_ringing
Y0oudYrPGNN8_30.000_40	5.313225	7.030162	Alarm_bell_ringing
Y0oudYrPGNN8_30.000_40	0.696056	1.322506	Speech
Y0oudYrPGNN8_30.000_40	7.447796	7.958237	Speech
Y0oudYrPGNN8_30.000_40	8.839907	9.837587	Speech
YzVup1EYXcxA_10.000_20	0.000000	10.023202	Dishes
YzVup1EYXcxA_10.000_20	0.000000	10.023202	Frying
Y7FlTfWm2fVY_41.000_51	0.092807	0.812065	Alarm_bell_ringing
Y7FlTfWm2fVY_41.000_51	0.951276	3.109049	Alarm_bell_ringing
Y7FlTfWm2fVY_41.000_51	4.872390	7.076566	Alarm_bell_ringing
YT37iu1iSh1s_410.000_420	0.000000	6.751740	Speech
YT37iu1iSh1s_410.000_420	7.401392	9.976798	Speech
YT37iu1iSh1s_410.000_420	0.000000	3.781903	Dishes
YT37iu1iSh1s_410.000_420	4.199536	6.705336	Dishes
Y-zgGL2o1jqw_80.000_90	0.788863	1.229698	Running_water
Y-zgGL2o1jqw_80.000_90	1.392111	5.243619	Running_water
Y-zgGL2o1jqw_80.000_90	6.519722	7.215777	Running_water
Y-zgGL2o1jqw_80.000_90	7.447796	7.517401	Running_water
Y-zgGL2o1jqw_80.000_90	7.610209	7.703016	Running_water
Ysgpy4uk4bB0_90.000_100	0.000000	0.069606	Speech
Ysgpy4uk4bB0_90.000_100	1.368910	3.085847	Speech
Ysgpy4uk4bB0_90.000_100	0.000000	0.139211	Blender
Y5ixvBFzG0kc_28.000_38	0.000000	10.023202	Dog
YgWWts-XQiTI_30.000_40	0.116009	9.953596	Alarm_bell_ringing
Y-8Mzg0pjOzc_30.000_40	0.162413	2.296984	Speech
Y-8Mzg0pjOzc_30.000_40	2.366589	6.983759	Speech
Y-8Mzg0pjOzc_30.000_40	7.030162	9.930394	Speech
YcaI1iADQPVA_130.000_140	0.000000	5.034803	Dishes
YcaI1iADQPVA_130.000_140	0.046404	4.918794	Frying
YcaI1iADQPVA_130.000_140	5.382831	7.819026	Frying
YcaI1iADQPVA_130.000_140	9.025522	9.628770	Frying
YKn-WVGzPVZg_20.000_30	0.000000	10.023202	Running_water
Y_ZZpAj4rIRk_80.000_90	0.046404	5.266821	Alarm_bell_ringing
Y_ZZpAj4rIRk_80.000_90	5.336427	9.930394	Alarm_bell_ringing
Y_ZZpAj4rIRk_80.000_90	0.000000	2.273782	Speech
YSb0169-lqLs_0.000_9	0.788863	7.076566	Alarm_bell_ringing
Yj4QXK7I4kfk_30.000_40	0.000000	0.556845	Cat
Yj4QXK7I4kfk_30.000_40	1.368910	2.064965	Cat
Yj4QXK7I4kfk_30.000_40	3.735499	4.361949	Cat
Yj4QXK7I4kfk_30.000_40	5.614849	6.194896	Cat
Yj4QXK7I4kfk_30.000_40	7.679814	8.491879	Cat
Yf2lVkHEwEgs_150.000_160	0.000000	1.786543	Speech
Yf2lVkHEwEgs_150.000_160	2.645012	5.962877	Speech
Yf2lVkHEwEgs_150.000_160	6.751740	8.654292	Speech
Yf2lVkHEwEgs_150.000_160	0.000000	1.484919	Dishes
Yf2lVkHEwEgs_150.000_160	1.554524	6.473318	Dishes
Y2vzUFWykARU_20.000_30	1.136891	7.958237	Running_water
Y-0p7hKXZ1ww_30.000_40	0.000000	0.603248	Speech
Y-0p7hKXZ1ww_30.000_40	1.229698	4.825986	Speech
Y-0p7hKXZ1ww_30.000_40	6.218097	6.450116	Speech
Y-0p7hKXZ1ww_30.000_40	6.473318	6.519722	Speech
Y-0p7hKXZ1ww_30.000_40	7.030162	7.447796	Speech
Y-0p7hKXZ1ww_30.000_40	7.447796	7.981439	Speech
Y-0p7hKXZ1ww_30.000_40	0.000000	6.635731	Dishes
YXqbh1sm95w4_240.000_250	2.041763	3.735499	Speech
YXqbh1sm95w4_240.000_250	4.153132	4.570766	Speech
YXqbh1sm95w4_240.000_250	4.802784	5.545244	Speech
YXqbh1sm95w4_240.000_250	6.450116	6.751740	Speech
YXqbh1sm95w4_240.000_250	6.798144	6.844548	Speech
YXqbh1sm95w4_240.000_250	8.213457	8.723898	Speech
YXqbh1sm95w4_240.000_250	0.000000	0.139211	Electric_shaver_toothbrush
YXqbh1sm95w4_240.000_250	2.041763	3.712297	Electric_shaver_toothbrush
Y75PJeJ2hGcw_30.000_40	1.136891	2.250580	Cat
Y75PJeJ2hGcw_30.000_40	4.338747	6.357309	Cat
Y75PJeJ2hGcw_30.000_40	6.844548	8.932715	Cat
Y75PJeJ2hGcw_30.000_40	9.164733	9.930394	Cat
YUfMr4FFsS28_21.000_31	0.000000	10.000000	Dog
YnF0pJOjN0gw_120.000_130	1.067285	3.178654	Alarm_bell_ringing
YnF0pJOjN0gw_120.000_130	6.890951	7.285383	Alarm_bell_ringing
YSUFOgc9Pkd8_30.000_40	5.846868	10.000000	Speech
YkEakYl5pDEM_210.000_220	3.642691	6.264501	Speech
YfZ02KtM1tQQ_30.000_40	0.069606	9.976798	Alarm_bell_ringing
YAW3s9S3xEQ0_0.000_10	0.000000	9.930394	Dog
Y2QKJuc_Hscc_50.000_60	0.000000	0.255220	Dog
Y2QKJuc_Hscc_50.000_60	0.510441	8.167053	Dog
YOA6RBTfBP-M_0.000_10	0.000000	10.023202	Dog
YPS5KAEgrtMA_30.000_40
YNDtjWqCrP4Y_340.000_350	0.000000	6.983759	Blender
YNDtjWqCrP4Y_340.000_350	7.099768	7.726218	Blender
Y0foC-4n-eH0_0.000_8	0.069606	0.556845	Dog
Y0foC-4n-eH0_0.000_8	0.788863	0.858469	Dog
Y0foC-4n-eH0_0.000_8	0.997680	1.531323	Dog
Y0foC-4n-eH0_0.000_8	2.111369	3.201856	Dog
Y0foC-4n-eH0_0.000_8	3.271462	7.192575	Dog
Y64FYj_KHcC4_50.000_60	0.255220	0.904872	Alarm_bell_ringing
Y64FYj_KHcC4_50.000_60	1.438515	1.554524	Alarm_bell_ringing
Y64FYj_KHcC4_50.000_60	3.178654	4.153132	Alarm_bell_ringing
Y64FYj_KHcC4_50.000_60	2.204176	2.320186	Speech
