filename	onset	offset	event_label
Y9RgAP7X9d6w_10.000_20.000.wav	0.930233	1.860465	Running_water
Y9RgAP7X9d6w_10.000_20.000.wav	3.674419	4.093023	Running_water
Y9RgAP7X9d6w_10.000_20.000.wav	7.069767	9.395349	Running_water
Y1HQyUAfYFHw_0.000_10.000.wav	0.000000	10.000000	Vacuum_cleaner
Y1NYJAJXYyNY_350.000_360.000.wav	0.000000	10.000000	Frying
Y1NYJAJXYyNY_350.000_360.000.wav	1.162791	8.000000	Running_water
Y1NYJAJXYyNY_350.000_360.000.wav	8.883721	9.395349	Running_water
Y72YnuWh4r-E_90.000_100.000.wav	0.000000	2.465116	Speech
Y72YnuWh4r-E_90.000_100.000.wav	6.000000	6.279070	Speech
Y72YnuWh4r-E_90.000_100.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y00pK0GMmE9s_70.000_80.000.wav	0.000000	10.000000	Vacuum_cleaner
YqslWda0kTxA_50.000_60.000.wav	3.302326	4.279070	Speech
YqslWda0kTxA_50.000_60.000.wav	4.465116	7.441860	Speech
YqslWda0kTxA_50.000_60.000.wav	8.651163	8.976744	Speech
YqslWda0kTxA_50.000_60.000.wav	0.000000	1.441860	Frying
YqslWda0kTxA_50.000_60.000.wav	6.418605	7.069767	Running_water
Y1MYIYf82ZnM_30.000_40.000.wav	0.000000	10.000000	Running_water
Y-2kt5gv42qI_150.000_160.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y2wm2zzXz308_60.000_70.000.wav	0.046512	6.000000	Vacuum_cleaner
Y2wm2zzXz308_60.000_70.000.wav	2.372093	2.837209	Running_water
Y2wm2zzXz308_60.000_70.000.wav	3.255814	3.906977	Running_water
Y2wm2zzXz308_60.000_70.000.wav	4.697674	6.000000	Running_water
Y2wm2zzXz308_60.000_70.000.wav	6.697674	7.209302	Running_water
Y2wm2zzXz308_60.000_70.000.wav	7.581395	9.348837	Running_water
Y--7jZxfzemI_13.000_23.000.wav	0.232558	0.837209	Dog
Y--7jZxfzemI_13.000_23.000.wav	1.302326	9.906977	Dog
Y3eN7ujFJzXQ_170.000_180.000.wav	3.023256	4.697674	Speech
Y3eN7ujFJzXQ_170.000_180.000.wav	5.534884	7.255814	Speech
Y3eN7ujFJzXQ_170.000_180.000.wav	8.418605	9.767442	Speech
Y3eN7ujFJzXQ_170.000_180.000.wav	0.000000	2.325581	Frying
Y0cH_NlhhMAs_30.000_40.000.wav	0.744186	1.302326	Alarm_bell_ringing
Y0cH_NlhhMAs_30.000_40.000.wav	2.976744	3.488372	Alarm_bell_ringing
Y0cH_NlhhMAs_30.000_40.000.wav	4.744186	5.395349	Cat
Y0CYxiRkfVhw_30.000_40.000.wav	2.837209	3.534884	Dog
YAVvPNcxOuRQ_30.000_40.000.wav	1.534884	1.906977	Vacuum_cleaner
YAVvPNcxOuRQ_30.000_40.000.wav	7.953488	8.558140	Vacuum_cleaner
YAVvPNcxOuRQ_30.000_40.000.wav	0.000000	0.139535	Running_water
YAVvPNcxOuRQ_30.000_40.000.wav	2.093023	9.255814	Running_water
YCDzXaXXJbEM_10.000_20.000.wav	0.000000	10.000000	Vacuum_cleaner
YCDzXaXXJbEM_10.000_20.000.wav	3.953488	4.604651	Frying
Y7ZTBswMDOW0_250.000_260.000.wav	0.000000	9.953488	Speech
Y7ZTBswMDOW0_250.000_260.000.wav	2.372093	3.069767	Dishes
Y7ZTBswMDOW0_250.000_260.000.wav	3.488372	5.209302	Dishes
Y7ZTBswMDOW0_250.000_260.000.wav	5.441860	7.813953	Dishes
Y7ZTBswMDOW0_250.000_260.000.wav	0.000000	10.000000	Frying
Y50Ophs2Ih-4_120.000_130.000.wav	0.000000	0.232558	Speech
Y50Ophs2Ih-4_120.000_130.000.wav	9.395349	9.860465	Vacuum_cleaner
Y50Ophs2Ih-4_120.000_130.000.wav	7.860465	8.232558	Frying
Y50Ophs2Ih-4_120.000_130.000.wav	0.000000	7.302326	Running_water
Y50Ophs2Ih-4_120.000_130.000.wav	7.441860	7.488372	Running_water
YM1-0hqpMYDo_0.000_10.000.wav	0.000000	10.000000	Alarm_bell_ringing
YhlG2-K5ZIkY_80.000_90.000.wav	0.000000	4.697674	Alarm_bell_ringing
YhlG2-K5ZIkY_80.000_90.000.wav	5.674419	9.627907	Alarm_bell_ringing
YKn1DpReuHy0_120.000_130.000.wav	0.930233	4.000000	Speech
YKn1DpReuHy0_120.000_130.000.wav	4.930233	6.558140	Speech
YKn1DpReuHy0_120.000_130.000.wav	0.000000	7.162791	Electric_shaver_toothbrush
Y4le_42J5qkU_12.000_22.000.wav	0.000000	10.000000	Cat
Y2wG2Ar6VRMU_30.000_40.000.wav	0.000000	10.000000	Cat
Y9aNXDP2rv7o_220.000_230.000.wav	0.418605	2.837209	Speech
Y9aNXDP2rv7o_220.000_230.000.wav	4.093023	4.930233	Speech
Y9aNXDP2rv7o_220.000_230.000.wav	0.000000	10.000000	Blender
YUl2QoW9nNls_50.000_60.000.wav	3.302326	9.906977	Frying
YUl2QoW9nNls_50.000_60.000.wav	0.000000	10.000000	Running_water
Y1bPtEqPp1ZI_20.000_30.000.wav	2.511628	3.209302	Frying
Y1bPtEqPp1ZI_20.000_30.000.wav	0.000000	10.000000	Running_water
YRfbN44xVLWU_150.000_160.000.wav	4.186047	5.255814	Dishes
YRfbN44xVLWU_150.000_160.000.wav	0.000000	10.000000	Frying
YRfbN44xVLWU_150.000_160.000.wav	5.348837	8.930233	Running_water
Y2yTAfCLLiRs_30.000_40.000.wav	5.395349	7.441860	Alarm_bell_ringing
Y2yTAfCLLiRs_30.000_40.000.wav	8.744186	8.837209	Alarm_bell_ringing
Y2yTAfCLLiRs_30.000_40.000.wav	0.000000	0.883721	Dog
Y-z9G9RrH9so_320.000_330.000.wav	2.000000	2.139535	Speech
Y-z9G9RrH9so_320.000_330.000.wav	5.534884	7.348837	Speech
Y-z9G9RrH9so_320.000_330.000.wav	0.000000	0.279070	Blender
Y5Xu5FJLNTHY_500.000_510.000.wav	8.697674	9.953488	Speech
Y5Xu5FJLNTHY_500.000_510.000.wav	0.325581	0.837209	Frying
Y5Xu5FJLNTHY_500.000_510.000.wav	1.953488	8.418605	Blender
Y5Xu5FJLNTHY_500.000_510.000.wav	0.000000	1.906977	Running_water
YDOjo6_9WxCo_30.000_40.000.wav	0.000000	10.000000	Vacuum_cleaner
YDOjo6_9WxCo_30.000_40.000.wav	0.000000	3.069767	Blender
YDOjo6_9WxCo_30.000_40.000.wav	4.418605	5.116279	Blender
Ycz7OeuatTF4_40.000_50.000.wav	0.000000	10.000000	Running_water
Y9mdHUoBmtiE_0.000_10.000.wav	5.023256	6.604651	Speech
Y9mdHUoBmtiE_0.000_10.000.wav	7.116279	8.046512	Speech
Y9mdHUoBmtiE_0.000_10.000.wav	5.023256	7.860465	Frying
Y9mdHUoBmtiE_0.000_10.000.wav	0.000000	10.000000	Running_water
YHsMCQVHsXSY_470.000_480.000.wav	8.372093	8.837209	Speech
YHsMCQVHsXSY_470.000_480.000.wav	3.581395	3.627907	Frying
YHsMCQVHsXSY_470.000_480.000.wav	5.209302	5.906977	Frying
YHsMCQVHsXSY_470.000_480.000.wav	0.000000	8.325581	Running_water
Y-LqG7GIW8UQ_110.000_120.000.wav	2.279070	4.372093	Alarm_bell_ringing
Y494nsqffhTE_40.000_50.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y5J603SAj7QM_210.000_220.000.wav	0.000000	10.000000	Dishes
Y5J603SAj7QM_210.000_220.000.wav	0.000000	10.000000	Frying
Y1QK5WA4dK4o_400.000_410.000.wav	0.000000	10.000000	Dishes
Y4WLQloq6iLs_190.000_200.000.wav	5.767442	6.651163	Speech
Y4WLQloq6iLs_190.000_200.000.wav	8.697674	9.302326	Speech
Y4WLQloq6iLs_190.000_200.000.wav	0.000000	4.558140	Blender
Y4WLQloq6iLs_190.000_200.000.wav	9.488372	9.534884	Blender
Y4WLQloq6iLs_190.000_200.000.wav	4.465116	4.837209	Running_water
Y4WLQloq6iLs_190.000_200.000.wav	6.511628	7.255814	Running_water
YOTsn73eqbfc_10.000_20.000.wav	0.000000	3.720930	Alarm_bell_ringing
YOTsn73eqbfc_10.000_20.000.wav	4.139535	4.697674	Alarm_bell_ringing
YOTsn73eqbfc_10.000_20.000.wav	4.976744	8.790698	Alarm_bell_ringing
YOTsn73eqbfc_10.000_20.000.wav	9.023256	9.720930	Alarm_bell_ringing
Y-YmyB631yvU_40.000_50.000.wav	3.348837	3.627907	Alarm_bell_ringing
Y-YmyB631yvU_40.000_50.000.wav	0.000000	0.372093	Speech
Y-YmyB631yvU_40.000_50.000.wav	3.813953	5.348837	Speech
Y-YmyB631yvU_40.000_50.000.wav	5.953488	7.488372	Speech
Y-YmyB631yvU_40.000_50.000.wav	7.720930	9.627907	Speech
Y-YmyB631yvU_40.000_50.000.wav	0.000000	10.000000	Dishes
Y1asrcrzsvuo_160.000_170.000.wav	0.000000	0.046512	Vacuum_cleaner
Y1asrcrzsvuo_160.000_170.000.wav	5.906977	6.744186	Blender
Y1asrcrzsvuo_160.000_170.000.wav	7.395349	7.720930	Blender
Y8fDeRi8Lqyg_40.000_50.000.wav	0.000000	10.000000	Running_water
Y18hLbtiGqes_40.000_50.000.wav	0.000000	10.000000	Running_water
Y_URfKwl2kYU_130.000_140.000.wav	0.651163	4.930233	Vacuum_cleaner
Y_URfKwl2kYU_130.000_140.000.wav	5.488372	6.697674	Vacuum_cleaner
Y_URfKwl2kYU_130.000_140.000.wav	0.000000	0.093023	Running_water
Y_URfKwl2kYU_130.000_140.000.wav	6.558140	7.720930	Running_water
YSuKtxWhkWjo_40.000_50.000.wav	0.000000	10.000000	Alarm_bell_ringing
Y0cGgIDhIfdA_30.000_40.000.wav	3.255814	4.139535	Running_water
Y0cGgIDhIfdA_30.000_40.000.wav	5.209302	5.441860	Running_water
Y0cGgIDhIfdA_30.000_40.000.wav	5.581395	5.813953	Running_water
Y-glXSSR3QZM_170.000_180.000.wav	6.000000	9.581395	Alarm_bell_ringing
Y-glXSSR3QZM_170.000_180.000.wav	0.511628	1.302326	Speech
Y-glXSSR3QZM_170.000_180.000.wav	1.534884	2.418605	Speech
Y-glXSSR3QZM_170.000_180.000.wav	3.116279	3.674419	Speech
Y-glXSSR3QZM_170.000_180.000.wav	3.953488	5.860465	Speech
Y-glXSSR3QZM_170.000_180.000.wav	9.302326	9.674419	Speech
Y7O_Q7A8LAhI_220.000_230.000.wav	0.000000	10.000000	Vacuum_cleaner
YIuKYDovQ79I_350.000_360.000.wav	1.023256	1.534884	Speech
YIuKYDovQ79I_350.000_360.000.wav	7.813953	9.674419	Speech
YIuKYDovQ79I_350.000_360.000.wav	0.000000	10.000000	Dishes
Y89TJDppJlKI_20.000_30.000.wav	0.000000	10.000000	Running_water
YGvWm5TyWgPc_10.000_20.000.wav	0.558140	4.697674	Alarm_bell_ringing
YGvWm5TyWgPc_10.000_20.000.wav	4.930233	8.697674	Alarm_bell_ringing
Y4Yo_DkHXXjI_170.000_180.000.wav	3.255814	3.906977	Speech
Y4Yo_DkHXXjI_170.000_180.000.wav	5.069767	7.674419	Speech
Y4Yo_DkHXXjI_170.000_180.000.wav	5.395349	6.697674	Dishes
Y4Yo_DkHXXjI_170.000_180.000.wav	0.000000	10.000000	Frying
YNLfNL24ZRwE_130.000_140.000.wav	0.000000	10.000000	Running_water
Y1eaWEhXlpS0_110.000_120.000.wav	0.000000	10.000000	Running_water
Y5MB5gjMb1oo_240.000_250.000.wav	0.000000	10.000000	Running_water
Y-Bp9Q5aYLOc_70.000_80.000.wav	0.000000	10.000000	Vacuum_cleaner
YhrsczWY36p8_190.000_200.000.wav	1.767442	2.697674	Speech
YhrsczWY36p8_190.000_200.000.wav	2.883721	3.069767	Speech
YhrsczWY36p8_190.000_200.000.wav	5.348837	6.558140	Speech
YhrsczWY36p8_190.000_200.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
YFb-PKnTdkF0_40.000_50.000.wav	0.000000	5.906977	Frying
YFb-PKnTdkF0_40.000_50.000.wav	6.837209	9.488372	Frying
YFb-PKnTdkF0_40.000_50.000.wav	0.000000	10.000000	Running_water
Y0j-mPw3WpVw_10.000_20.000.wav	0.000000	0.372093	Speech
Y0j-mPw3WpVw_10.000_20.000.wav	3.116279	3.302326	Speech
Y0j-mPw3WpVw_10.000_20.000.wav	0.000000	9.767442	Blender
Y0a8RB5eOGJ4_30.000_40.000.wav	0.000000	10.000000	Dog
Y2R7p_Ac26mU_30.000_40.000.wav	0.000000	0.325581	Dishes
Y2R7p_Ac26mU_30.000_40.000.wav	4.046512	9.209302	Dishes
YqEK2iFg_wT8_120.000_130.000.wav	3.488372	5.627907	Alarm_bell_ringing
YqEK2iFg_wT8_120.000_130.000.wav	5.767442	7.069767	Alarm_bell_ringing
YqEK2iFg_wT8_120.000_130.000.wav	8.697674	9.209302	Speech
YqEK2iFg_wT8_120.000_130.000.wav	2.604651	3.162791	Electric_shaver_toothbrush
Y0zjb1cI6aEs_13.000_23.000.wav	0.000000	10.000000	Cat
Y5X8F5Sthk4Q_80.000_90.000.wav	0.000000	10.000000	Running_water
Y0eh_N-cmcuI_350.000_360.000.wav	7.767442	9.348837	Speech
Y0eh_N-cmcuI_350.000_360.000.wav	0.000000	10.000000	Running_water
Y8HbKrFYTWI4_120.000_130.000.wav	0.604651	1.953488	Speech
Y8HbKrFYTWI4_120.000_130.000.wav	3.581395	5.674419	Speech
Y8HbKrFYTWI4_120.000_130.000.wav	6.418605	8.604651	Speech
Y8HbKrFYTWI4_120.000_130.000.wav	0.000000	10.000000	Frying
Y8HbKrFYTWI4_120.000_130.000.wav	0.000000	0.093023	Electric_shaver_toothbrush
Y8HbKrFYTWI4_120.000_130.000.wav	2.930233	3.395349	Electric_shaver_toothbrush
Y6gbAtSodiJs_20.000_30.000.wav	0.000000	5.674419	Alarm_bell_ringing
YIXRXuv9v7cM_80.000_90.000.wav	0.000000	2.000000	Alarm_bell_ringing
YIXRXuv9v7cM_80.000_90.000.wav	2.186047	5.116279	Alarm_bell_ringing
YIXRXuv9v7cM_80.000_90.000.wav	6.930233	8.000000	Alarm_bell_ringing
YIXRXuv9v7cM_80.000_90.000.wav	5.813953	6.186047	Speech
YIXRXuv9v7cM_80.000_90.000.wav	6.604651	6.837209	Speech
YIXRXuv9v7cM_80.000_90.000.wav	8.511628	8.790698	Speech
Y-naZXDdh9Ps_30.000_40.000.wav	4.139535	4.651163	Dishes
Y-naZXDdh9Ps_30.000_40.000.wav	5.488372	6.186047	Dishes
Y-naZXDdh9Ps_30.000_40.000.wav	9.441860	9.674419	Frying
Y-naZXDdh9Ps_30.000_40.000.wav	0.000000	0.046512	Running_water
Y-naZXDdh9Ps_30.000_40.000.wav	1.209302	3.395349	Running_water
Y-naZXDdh9Ps_30.000_40.000.wav	4.604651	5.581395	Running_water
Y-naZXDdh9Ps_30.000_40.000.wav	6.000000	8.465116	Running_water
Y1-0EYLUEbRo_340.000_350.000.wav	1.348837	1.627907	Speech
Y1-0EYLUEbRo_340.000_350.000.wav	2.604651	3.209302	Speech
Y1-0EYLUEbRo_340.000_350.000.wav	5.255814	7.302326	Speech
Y1-0EYLUEbRo_340.000_350.000.wav	7.581395	7.627907	Speech
Y1-0EYLUEbRo_340.000_350.000.wav	4.279070	8.976744	Frying
Y1-0EYLUEbRo_340.000_350.000.wav	0.000000	4.697674	Blender
Y1-0EYLUEbRo_340.000_350.000.wav	7.023256	8.279070	Blender
Y-mdPX2djAUY_10.000_20.000.wav	0.000000	10.000000	Dog
YChKx4LnaiUg_30.000_40.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
YKv0-h1ikdL4_0.000_10.000.wav	0.000000	10.000000	Vacuum_cleaner
YKv0-h1ikdL4_0.000_10.000.wav	0.000000	0.232558	Blender
Y4v9CMU2SXso_260.000_270.000.wav	0.000000	10.000000	Vacuum_cleaner
Y4v9CMU2SXso_260.000_270.000.wav	0.000000	0.046512	Blender
Y7uadxE3ZLS8_0.000_10.000.wav	0.000000	7.953488	Electric_shaver_toothbrush
Y5YpCQdZqbys_270.000_280.000.wav	0.000000	1.116279	Blender
Y5YpCQdZqbys_270.000_280.000.wav	1.813953	6.511628	Blender
Y2IxkjMrJxng_50.000_60.000.wav	0.000000	10.000000	Running_water
Y0kAaPH2wrvM_140.000_150.000.wav	2.558140	3.488372	Speech
Y0kAaPH2wrvM_140.000_150.000.wav	4.046512	4.651163	Speech
Y0kAaPH2wrvM_140.000_150.000.wav	0.000000	10.000000	Vacuum_cleaner
Y0kAaPH2wrvM_140.000_150.000.wav	0.000000	8.697674	Blender
Y3dnn1v0osio_530.000_540.000.wav	1.302326	2.697674	Alarm_bell_ringing
Y3dnn1v0osio_530.000_540.000.wav	0.186047	1.348837	Speech
Y3dnn1v0osio_530.000_540.000.wav	3.069767	4.511628	Speech
Y3dnn1v0osio_530.000_540.000.wav	6.093023	7.069767	Speech
Y1juKQIs5ePc_50.000_60.000.wav	0.000000	10.000000	Frying
Y1juKQIs5ePc_50.000_60.000.wav	0.000000	0.046512	Running_water
Y1juKQIs5ePc_50.000_60.000.wav	0.604651	6.511628	Running_water
Y1juKQIs5ePc_50.000_60.000.wav	6.790698	9.488372	Running_water
Y5cRwwBaGtTA_110.000_120.000.wav	0.000000	10.000000	Running_water
Y2rEjHi9VQM0_7.000_17.000.wav	3.581395	6.232558	Alarm_bell_ringing
Y2rEjHi9VQM0_7.000_17.000.wav	6.837209	7.348837	Alarm_bell_ringing
Y2rEjHi9VQM0_7.000_17.000.wav	0.000000	10.000000	Cat
Y-K0wP_zCTvA_30.000_40.000.wav	1.209302	1.441860	Dog
YDGNPn0onZlY_30.000_40.000.wav	5.023256	5.674419	Alarm_bell_ringing
YDGNPn0onZlY_30.000_40.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y5-AIETMDRaI_10.000_20.000.wav	0.000000	10.000000	Running_water
YSb0N-XshN-c_410.000_420.000.wav	4.139535	5.674419	Dog
YQmGZDxks87s_100.000_110.000.wav	5.302326	7.348837	Speech
YQmGZDxks87s_100.000_110.000.wav	8.139535	9.534884	Speech
YQmGZDxks87s_100.000_110.000.wav	0.000000	10.000000	Frying
YQmGZDxks87s_100.000_110.000.wav	0.000000	7.720930	Running_water
YQmGZDxks87s_100.000_110.000.wav	8.418605	8.837209	Running_water
Y-8ju6V8B5Oc_40.000_50.000.wav	0.000000	10.000000	Running_water
Y1easzswv0OM_130.000_140.000.wav	6.279070	8.372093	Speech
Y1easzswv0OM_130.000_140.000.wav	0.000000	6.232558	Blender
YRzxOif-w7mE_0.000_10.000.wav	0.232558	1.767442	Alarm_bell_ringing
YRzxOif-w7mE_0.000_10.000.wav	4.511628	9.488372	Speech
Y1KFRlXZfnIA_13.000_23.000.wav	0.000000	2.372093	Cat
Y0XED4i5Jkzw_300.000_310.000.wav	5.348837	5.813953	Speech
Y0XED4i5Jkzw_300.000_310.000.wav	6.697674	8.744186	Dog
Y1ZiKrVqYzVo_30.000_40.000.wav	0.000000	10.000000	Cat
YGRO7A7F-IA0_50.000_60.000.wav	0.000000	10.000000	Vacuum_cleaner
YGRO7A7F-IA0_50.000_60.000.wav	3.395349	7.395349	Running_water
YGRO7A7F-IA0_50.000_60.000.wav	7.581395	7.627907	Running_water
YImHzoh9GdKM_60.000_70.000.wav	0.000000	5.395349	Speech
YImHzoh9GdKM_60.000_70.000.wav	5.674419	6.465116	Speech
YImHzoh9GdKM_60.000_70.000.wav	6.930233	8.000000	Speech
YImHzoh9GdKM_60.000_70.000.wav	9.069767	9.674419	Speech
YImHzoh9GdKM_60.000_70.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y4gSRzRQie2M_1.000_11.000.wav	0.000000	10.000000	Cat
YH69K1QTcklQ_300.000_310.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y7xX1g_WVYmM_100.000_110.000.wav	1.441860	3.209302	Vacuum_cleaner
Y7xX1g_WVYmM_100.000_110.000.wav	0.000000	0.279070	Blender
YIjgCZlauTl8_40.000_50.000.wav	4.418605	4.976744	Speech
YIjgCZlauTl8_40.000_50.000.wav	6.279070	6.790698	Speech
YIjgCZlauTl8_40.000_50.000.wav	0.000000	10.000000	Blender
Y1NbotQwFUTg_30.000_40.000.wav	1.441860	1.813953	Dishes
Y1NbotQwFUTg_30.000_40.000.wav	2.093023	7.302326	Dishes
Y1NbotQwFUTg_30.000_40.000.wav	7.534884	9.348837	Dishes
Y1NbotQwFUTg_30.000_40.000.wav	0.000000	0.883721	Running_water
Y1NbotQwFUTg_30.000_40.000.wav	7.069767	7.441860	Running_water
Y6ExErkijGaA_20.000_30.000.wav	0.000000	10.000000	Running_water
YJg1jycR1zGQ_30.000_40.000.wav	0.558140	4.511628	Dishes
YJg1jycR1zGQ_30.000_40.000.wav	0.418605	4.744186	Frying
YJg1jycR1zGQ_30.000_40.000.wav	0.000000	0.046512	Running_water
YJg1jycR1zGQ_30.000_40.000.wav	2.930233	3.162791	Running_water
YJg1jycR1zGQ_30.000_40.000.wav	5.116279	5.674419	Running_water
YJg1jycR1zGQ_30.000_40.000.wav	7.674419	7.813953	Running_water
Y4nv-GOe3h54_110.000_120.000.wav	0.000000	0.372093	Speech
Y4nv-GOe3h54_110.000_120.000.wav	8.558140	9.953488	Speech
Y4nv-GOe3h54_110.000_120.000.wav	0.000000	3.581395	Dishes
Y4nv-GOe3h54_110.000_120.000.wav	0.000000	10.000000	Frying
Y3c5KOAOX46I_30.000_40.000.wav	4.279070	6.046512	Alarm_bell_ringing
Y3c5KOAOX46I_30.000_40.000.wav	1.860465	4.418605	Running_water
Y3c5KOAOX46I_30.000_40.000.wav	5.767442	9.348837	Running_water
Y27tTKJuekQc_0.000_10.000.wav	0.000000	10.000000	Running_water
Y9V-F5sW1vk8_20.000_30.000.wav	0.000000	10.000000	Vacuum_cleaner
Y7agGfavyTX4_120.000_130.000.wav	0.000000	10.000000	Vacuum_cleaner
Y02sD1KJeoGA_50.000_60.000.wav	0.000000	10.000000	Frying
Y02sD1KJeoGA_50.000_60.000.wav	0.279070	7.162791	Running_water
YBuCXr4C5RRc_270.000_280.000.wav	5.627907	6.232558	Vacuum_cleaner
YBuCXr4C5RRc_270.000_280.000.wav	0.000000	6.418605	Running_water
Y-GQtDyZq5y4_30.000_40.000.wav	0.186047	2.046512	Dog
Y-GQtDyZq5y4_30.000_40.000.wav	2.325581	8.511628	Dog
Y7bebYVKl7t8_510.000_520.000.wav	0.000000	0.372093	Blender
YX_Yu2jbBmVc_3.000_13.000.wav	5.627907	9.302326	Alarm_bell_ringing
Y9wdz8eKr2Qc_20.000_30.000.wav	0.000000	10.000000	Vacuum_cleaner
Y9wdz8eKr2Qc_20.000_30.000.wav	0.372093	0.651163	Blender
YG3yk9UXVB9g_20.000_30.000.wav	0.000000	4.744186	Speech
YG3yk9UXVB9g_20.000_30.000.wav	0.000000	10.000000	Blender
Y-sgDyi4BY-0_30.000_40.000.wav	0.418605	0.744186	Dog
Y6kKs7UKCUBA_70.000_80.000.wav	0.000000	0.093023	Running_water
Y6kKs7UKCUBA_70.000_80.000.wav	1.720930	3.209302	Running_water
Y6kKs7UKCUBA_70.000_80.000.wav	3.674419	6.651163	Running_water
Y6kKs7UKCUBA_70.000_80.000.wav	8.139535	9.534884	Running_water
Y9m96yRfGJ1I_150.000_160.000.wav	4.465116	5.534884	Speech
Y9m96yRfGJ1I_150.000_160.000.wav	7.069767	7.767442	Speech
Y9m96yRfGJ1I_150.000_160.000.wav	0.000000	10.000000	Dishes
Y9m96yRfGJ1I_150.000_160.000.wav	5.302326	5.674419	Frying
YCFQQgBvv2xQ_100.000_110.000.wav	3.023256	5.395349	Vacuum_cleaner
YCFQQgBvv2xQ_100.000_110.000.wav	5.953488	6.232558	Vacuum_cleaner
YCFQQgBvv2xQ_100.000_110.000.wav	0.000000	0.139535	Blender
YvKMwxK8ZLYM_50.000_60.000.wav	0.000000	10.000000	Electric_shaver_toothbrush
Y1Zh0FA8mO-k_14.000_24.000.wav	2.697674	3.813953	Cat
Y1Zh0FA8mO-k_14.000_24.000.wav	5.767442	6.000000	Cat
YV6DOcZCxgXM_50.000_60.000.wav	0.046512	8.232558	Frying
YV6DOcZCxgXM_50.000_60.000.wav	0.000000	10.000000	Running_water
Y99MfwDS1Vpc_30.000_40.000.wav	0.000000	10.000000	Running_water
YDGbDRGO2qEw_90.000_100.000.wav	4.186047	5.488372	Alarm_bell_ringing
YDGbDRGO2qEw_90.000_100.000.wav	0.000000	3.488372	Speech
YDGbDRGO2qEw_90.000_100.000.wav	6.046512	6.744186	Speech
Y-0X1juZHG6I_30.000_40.000.wav	0.000000	10.000000	Running_water
YD-lPu_FeOM0_180.000_190.000.wav	0.000000	0.651163	Running_water
YD-lPu_FeOM0_180.000_190.000.wav	4.790698	6.186047	Running_water
YD-lPu_FeOM0_180.000_190.000.wav	8.232558	9.674419	Running_water
